travel_id,location_latitude,location_logitude,rating_value,predicted_rating_probability
13,,,,0.7573949694633484
13,,,,0.7568159103393555
13,,,,0.7560712099075317
13,,,,0.7570486068725586
13,,,,0.7558794021606445
13,,,,0.7557197213172913
13,,,,0.7565486431121826
13,,,,0.7565293908119202
13,,,,0.7564362287521362
13,,,,0.7552492022514343
13,,,,0.7554697394371033
13,,,,0.7556270956993103
13,,,,0.7567397356033325
13,,,,0.7563158869743347
13,,,,0.7565373778343201
13,,,,0.7570044994354248
13,,,,0.7554020881652832
13,,,,0.758080244064331
13,,,,0.757363498210907
13,,,,0.7562558650970459
13,,,,0.7572436928749084
13,,,,0.7569596171379089
13,,,,0.75734943151474
13,,,,0.756303608417511
13,,,,0.7577031850814819
13,,,,0.7555571794509888
13,,,,0.755882978439331
13,,,,0.7567169070243835
13,,,,0.7550567388534546
13,,,,0.7573181986808777
13,,,,0.7585740089416504
13,,,,0.7572364807128906
13,,,,0.7570115327835083
13,,,,0.7553132772445679
13,,,,0.755576491355896
13,,,,0.7563555836677551
13,,,,0.7555444836616516
13,,,,0.7575119733810425
13,,,,0.7571410536766052
13,,,,0.7579572200775146
13,,,,0.7577376961708069
13,,,,0.7579160928726196
13,,,,0.7571104168891907
13,,,,0.7572808861732483
13,,,,0.7560016512870789
13,,,,0.7559297680854797
13,,,,0.7554007768630981
13,,,,0.7568606734275818
13,,,,0.7565702199935913
13,,,,0.7568238973617554
13,,,,0.7583444714546204
13,,,,0.7578102350234985
13,,,,0.7576221227645874
13,,,,0.7577951550483704
13,,,,0.7572637796401978
13,,,,0.7557774186134338
13,,,,0.7555658221244812
13,,,,0.7557446360588074
13,,,,0.7559428215026855
13,,,,0.7555205225944519
13,,,,0.754690408706665
13,,,,0.7561213374137878
13,,,,0.7581514120101929
13,,,,0.7563302516937256
13,,,,0.7578092813491821
13,,,,0.7581799626350403
13,,,,0.7578575015068054
13,,,,0.7651674747467041
13,,,,0.7596457004547119
13,,,,0.7581902742385864
13,,,,0.7565059065818787
13,,,,0.7571503520011902
13,,,,0.7548587322235107
13,,,,0.7548587322235107
13,,,,0.7552220821380615
13,,,,0.7552220821380615
13,,,,0.7559953927993774
13,,,,0.7559953927993774
13,,,,0.7559386491775513
13,,,,0.7559386491775513
13,,,,0.7550197839736938
13,,,,0.7550197839736938
13,,,,0.7550820708274841
13,,,,0.7550820708274841
13,,,,0.7586731910705566
13,,,,0.7586731910705566
13,,,,0.7582046985626221
13,,,,0.7582046985626221
13,,,,0.7559618949890137
13,,,,0.7559618949890137
13,,,,0.7592289447784424
13,,,,0.7592289447784424
13,,,,0.7566152215003967
13,,,,0.7566152215003967
13,,,,0.7577979564666748
13,,,,0.7577979564666748
13,,,,0.7560676336288452
13,,,,0.7560676336288452
13,,,,0.7571226954460144
13,,,,0.7571226954460144
13,,,,0.7569258809089661
13,,,,0.7569258809089661
13,,,,0.7571300268173218
13,,,,0.7571300268173218
13,,,,0.7570129632949829
13,,,,0.7570129632949829
13,,,,0.7584963440895081
13,,,,0.7584963440895081
13,,,,0.757202684879303
13,,,,0.757202684879303
13,,,,0.7586768865585327
13,,,,0.7586768865585327
13,,,,0.7576190233230591
13,,,,0.7576190233230591
13,,,,0.7566167116165161
13,,,,0.7566167116165161
13,,,,0.7565991878509521
13,,,,0.7565991878509521
13,,,,0.756641149520874
13,,,,0.756641149520874
13,,,,0.7574945092201233
13,,,,0.7574945092201233
13,,,,0.7570551037788391
13,,,,0.7570551037788391
13,,,,0.7583266496658325
13,,,,0.7583266496658325
13,,,,0.7569190263748169
13,,,,0.7569190263748169
13,,,,0.7577506303787231
13,,,,0.7577506303787231
13,,,,0.7586677074432373
13,,,,0.7586677074432373
13,,,,0.7573789358139038
13,,,,0.7573789358139038
13,,,,0.7571097612380981
13,,,,0.7571097612380981
13,,,,0.756767749786377
13,,,,0.756767749786377
13,,,,0.7563111186027527
13,,,,0.7563111186027527
13,,,,0.7581143379211426
13,,,,0.7581143379211426
13,,,,0.7565438151359558
13,,,,0.7565438151359558
13,,,,0.7557880282402039
13,,,,0.7557880282402039
13,,,,0.7547603249549866
13,,,,0.7547603249549866
13,,,,0.7572934627532959
13,,,,0.7572934627532959
13,,,,0.7571762204170227
13,,,,0.7571762204170227
13,,,,0.7571569085121155
13,,,,0.7571569085121155
13,,,,0.7587115168571472
13,,,,0.7587115168571472
13,,,,0.7583098411560059
13,,,,0.7583098411560059
13,,,,0.7566131949424744
13,,,,0.7566131949424744
13,,,,0.7561371922492981
13,,,,0.7561371922492981
13,,,,0.7560281753540039
13,,,,0.7560281753540039
13,,,,0.755632221698761
13,,,,0.755632221698761
13,,,,0.7567766308784485
13,,,,0.7567766308784485
13,,,,0.7578856348991394
13,,,,0.7578856348991394
13,,,,0.7573107481002808
13,,,,0.7573107481002808
13,,,,0.7574310302734375
13,,,,0.7574310302734375
13,,,,0.7588797211647034
13,,,,0.7588797211647034
13,,,,0.7573221921920776
13,,,,0.7573221921920776
13,,,,0.757276713848114
13,,,,0.757276713848114
13,,,,0.7590653300285339
13,,,,0.7590653300285339
13,,,,0.7574295401573181
13,,,,0.7574295401573181
13,,,,0.7554722428321838
13,,,,0.7554722428321838
13,,,,0.7549417614936829
13,,,,0.7549417614936829
13,,,,0.755145251750946
13,,,,0.755145251750946
13,,,,0.756872832775116
13,,,,0.756872832775116
13,,,,0.755607008934021
13,,,,0.755607008934021
13,,,,0.7541900873184204
13,,,,0.7541900873184204
13,,,,0.7553302049636841
13,,,,0.7553302049636841
13,,,,0.7547541856765747
13,,,,0.7547541856765747
13,,,,0.7556328177452087
13,,,,0.7556328177452087
13,,,,0.7565385699272156
13,,,,0.7565385699272156
13,,,,0.7568549513816833
13,,,,0.7568549513816833
13,,,,0.7571831941604614
13,,,,0.7571831941604614
13,,,,0.7571831345558167
13,,,,0.7571831345558167
13,,,,0.7559159398078918
13,,,,0.7559159398078918
13,,,,0.7566031217575073
13,,,,0.7566031217575073
13,,,,0.755760133266449
13,,,,0.755760133266449
13,,,,0.7557451128959656
13,,,,0.7557451128959656
13,,,,0.755023181438446
13,,,,0.755023181438446
13,,,,0.7557222247123718
13,,,,0.7557222247123718
13,,,,0.7577953934669495
13,,,,0.7577953934669495
13,,,,0.7559961676597595
13,,,,0.7559961676597595
13,,,,0.7578297853469849
13,,,,0.7578297853469849
13,,,,0.7558889389038086
13,,,,0.7558889389038086
13,,,,0.7590577602386475
13,,,,0.7590577602386475
13,,,,0.7567858695983887
13,,,,0.7567858695983887
13,,,,0.7568144798278809
13,,,,0.7568144798278809
13,,,,0.7570817470550537
13,,,,0.7570817470550537
13,,,,0.7573491334915161
13,,,,0.7573491334915161
13,,,,0.7572426795959473
13,,,,0.7572426795959473
13,,,,0.7582058310508728
13,,,,0.7582058310508728
13,,,,0.7577376961708069
13,,,,0.7577376961708069
13,,,,0.7571642994880676
13,,,,0.7571642994880676
13,,,,0.7566539645195007
13,,,,0.7566539645195007
13,,,,0.755573570728302
13,,,,0.755573570728302
13,,,,0.7552868127822876
13,,,,0.7552868127822876
13,,,,0.7567774057388306
13,,,,0.7567774057388306
13,,,,0.7569805383682251
13,,,,0.7569805383682251
13,,,,0.7571877837181091
13,,,,0.7571877837181091
13,,,,0.756282389163971
13,,,,0.756282389163971
13,,,,0.7566896080970764
13,,,,0.7566896080970764
13,,,,0.757240891456604
13,,,,0.757240891456604
13,,,,0.7556359767913818
13,,,,0.7556359767913818
13,,,,0.7554622292518616
13,,,,0.7554622292518616
13,,,,0.75611412525177
13,,,,0.75611412525177
13,,,,0.7562665939331055
13,,,,0.7562665939331055
13,,,,0.7572197914123535
13,,,,0.7572197914123535
13,,,,0.7556909918785095
13,,,,0.7556909918785095
13,,,,0.7545033097267151
13,,,,0.7545033097267151
13,,,,0.7550706267356873
13,,,,0.7550706267356873
13,,,,0.7550700902938843
13,,,,0.7550700902938843
13,,,,0.7556135058403015
13,,,,0.7556135058403015
13,,,,0.7550584673881531
13,,,,0.7550584673881531
13,,,,0.7570562958717346
13,,,,0.7570562958717346
13,,,,0.7556803226470947
13,,,,0.7556803226470947
13,,,,0.7555223107337952
13,,,,0.7555223107337952
13,,,,0.7565110325813293
13,,,,0.7565110325813293
13,,,,0.7573711276054382
13,,,,0.7573711276054382
13,,,,0.7588001489639282
13,,,,0.7588001489639282
13,,,,0.7578328251838684
13,,,,0.7578328251838684
13,,,,0.7559158802032471
13,,,,0.7559158802032471
13,,,,0.7565379738807678
13,,,,0.7565379738807678
19,,,,0.7553721070289612
19,,,,0.7552226185798645
19,,,,0.7554556131362915
19,,,,0.7543185949325562
19,,,,0.7555572986602783
19,,,,0.7548152208328247
19,,,,0.7541650533676147
19,,,,0.753682553768158
19,,,,0.7543453574180603
19,,,,0.7541003823280334
19,,,,0.754625678062439
19,,,,0.755591869354248
19,,,,0.7541242837905884
19,,,,0.7523300051689148
19,,,,0.7542301416397095
19,,,,0.7553086876869202
19,,,,0.7541884779930115
19,,,,0.7529591917991638
19,,,,0.7535572052001953
19,,,,0.7536305785179138
19,,,,0.7545647621154785
19,,,,0.7551103830337524
19,,,,0.7541082501411438
19,,,,0.7555479407310486
19,,,,0.754819929599762
19,,,,0.754916250705719
19,,,,0.7547882795333862
19,,,,0.7538332939147949
19,,,,0.7547734975814819
19,,,,0.7548067569732666
19,,,,0.7556716203689575
19,,,,0.7548379898071289
19,,,,0.7549917101860046
19,,,,0.7549542784690857
19,,,,0.7560411691665649
19,,,,0.7564106583595276
19,,,,0.7529476881027222
19,,,,0.756532609462738
19,,,,0.7570515871047974
19,,,,0.7574114799499512
19,,,,0.7565885782241821
19,,,,0.7530947923660278
19,,,,0.7538396716117859
19,,,,0.7540615797042847
19,,,,0.7547842860221863
19,,,,0.7541269659996033
19,,,,0.7559866309165955
19,,,,0.7555298209190369
19,,,,0.7546667456626892
19,,,,0.7553288340568542
19,,,,0.7533477544784546
19,,,,0.7551319003105164
19,,,,0.7543021440505981
19,,,,0.7543226480484009
19,,,,0.7540532946586609
19,,,,0.7547748684883118
19,,,,0.7558915019035339
19,,,,0.755567193031311
19,,,,0.7542809247970581
19,,,,0.7524509429931641
19,,,,0.7532410621643066
19,,,,0.7517723441123962
19,,,,0.7529858946800232
19,,,,0.7526445984840393
19,,,,0.7532354593276978
19,,,,0.7541607022285461
19,,,,0.7562717199325562
19,,,,0.7550294399261475
19,,,,0.7550384402275085
19,,,,0.7558538913726807
19,,,,0.7553519606590271
19,,,,0.7554267644882202
19,,,,0.7548209428787231
19,,,,0.756302535533905
19,,,,0.7562575936317444
19,,,,0.756213903427124
19,,,,0.7571813464164734
19,,,,0.755871057510376
19,,,,0.7564952373504639
19,,,,0.7554288506507874
19,,,,0.7559202909469604
19,,,,0.7534273266792297
19,,,,0.7483943700790405
19,,,,0.7282133102416992
19,,,,0.7467671036720276
19,,,,0.70718914270401
19,,,,0.707159698009491
19,,,,0.7654445767402649
19,,,,0.7300852537155151
19,,,,0.7612252235412598
19,,,,0.7956840991973877
19,,,,0.7634468078613281
19,,,,0.7144358158111572
19,,,,0.5822221040725708
19,,,,0.49759334325790405
19,,,,0.49108609557151794
19,,,,0.48455294966697693
19,,,,0.46626314520835876
19,,,,0.5911015272140503
19,,,,0.5203902125358582
19,,,,0.5142045021057129
19,,,,0.5779662728309631
19,,,,0.5849728584289551
19,,,,0.5137672424316406
19,,,,0.505202054977417
19,,,,0.5344362854957581
19,,,,0.5127831101417542
19,,,,0.5900097489356995
19,,,,0.5939332842826843
19,,,,0.5487481951713562
19,,,,0.570831298828125
19,,,,0.4616281986236572
19,,,,0.45515161752700806
19,,,,0.5466488599777222
19,,,,0.5506908893585205
19,,,,0.5421881675720215
19,,,,0.550828754901886
19,,,,0.5450553297996521
19,,,,0.5464929342269897
19,,,,0.5399488210678101
19,,,,0.5541747212409973
19,,,,0.5436899662017822
19,,,,0.5493124723434448
19,,,,0.545783281326294
19,,,,0.5479973554611206
19,,,,0.5458167791366577
19,,,,0.5448892116546631
19,,,,0.5471551418304443
19,,,,0.5421147346496582
19,,,,0.5487831234931946
19,,,,0.5447816252708435
19,,,,0.5471410155296326
19,,,,0.5536505579948425
19,,,,0.5511470437049866
19,,,,0.5456135272979736
19,,,,0.5525254607200623
19,,,,0.5453327298164368
19,,,,0.5472105741500854
19,,,,0.5467194318771362
19,,,,0.5465669631958008
19,,,,0.5451092720031738
19,,,,0.5471559762954712
19,,,,0.5466071367263794
19,,,,0.5463652014732361
19,,,,0.5443596839904785
19,,,,0.550273060798645
19,,,,0.5429010391235352
19,,,,0.5477345585823059
19,,,,0.5452260375022888
19,,,,0.5468132495880127
19,,,,0.5459070205688477
19,,,,0.5447905659675598
19,,,,0.5477696657180786
19,,,,0.5469673871994019
19,,,,0.5480896234512329
19,,,,0.5465880036354065
19,,,,0.5472957491874695
19,,,,0.5459639430046082
19,,,,0.544998049736023
19,,,,0.5487632155418396
19,,,,0.5447556972503662
19,,,,0.5452873110771179
19,,,,0.5459878444671631
19,,,,0.5458637475967407
19,,,,0.5454197525978088
19,,,,0.5443268418312073
19,,,,0.5445248484611511
19,,,,0.5461822748184204
19,,,,0.5470108389854431
19,,,,0.5448675751686096
19,,,,0.5461826324462891
19,,,,0.5431737899780273
19,,,,0.544914960861206
19,,,,0.544503390789032
19,,,,0.5449017286300659
19,,,,0.5448819398880005
19,,,,0.5454506278038025
19,,,,0.5455503463745117
19,,,,0.5451669692993164
19,,,,0.5457966327667236
19,,,,0.5453197956085205
19,,,,0.5474342107772827
19,,,,0.5461428165435791
19,,,,0.5461242198944092
19,,,,0.5457779765129089
19,,,,0.5413646101951599
19,,,,0.4570767879486084
19,,,,0.44231972098350525
19,,,,0.4380774199962616
19,,,,0.45158934593200684
19,,,,0.4787587523460388
19,,,,0.5071144104003906
19,,,,0.6004844307899475
19,,,,0.6753011345863342
19,,,,0.6826817393302917
19,,,,0.7357694506645203
19,,,,0.751958966255188
19,,,,0.7221474051475525
19,,,,0.760353147983551
19,,,,0.7250937819480896
19,,,,0.7675114274024963
19,,,,0.757470428943634
19,,,,0.4069063365459442
19,,,,0.7950631380081177
19,,,,0.7729062438011169
19,,,,0.7508105635643005
19,,,,0.7602633237838745
19,,,,0.7550390362739563
19,,,,0.7538765072822571
19,,,,0.7543036937713623
19,,,,0.7529993057250977
19,,,,0.7543300986289978
19,,,,0.7541810274124146
19,,,,0.7553663849830627
19,,,,0.7555563449859619
19,,,,0.7551858425140381
19,,,,0.7553563714027405
19,,,,0.7553046941757202
19,,,,0.7542710900306702
19,,,,0.7545579671859741
19,,,,0.7538944482803345
19,,,,0.7547844052314758
19,,,,0.7563959956169128
19,,,,0.7558190226554871
19,,,,0.7562850713729858
19,,,,0.7561768293380737
19,,,,0.7550609707832336
19,,,,0.7541943788528442
19,,,,0.7566666007041931
19,,,,0.7552785277366638
19,,,,0.7565069794654846
19,,,,0.7558521628379822
19,,,,0.7558841705322266
19,,,,0.7555866837501526
19,,,,0.7558562755584717
19,,,,0.7550540566444397
19,,,,0.7563132047653198
19,,,,0.7564014792442322
19,,,,0.7549160718917847
19,,,,0.7553663849830627
19,,,,0.7549424767494202
19,,,,0.7559922337532043
19,,,,0.7545243501663208
19,,,,0.7554632425308228
19,,,,0.753868043422699
19,,,,0.7547181844711304
19,,,,0.7553008794784546
19,,,,0.7554478645324707
19,,,,0.7545760273933411
19,,,,0.753673791885376
19,,,,0.7531163096427917
19,,,,0.7546976804733276
19,,,,0.7528086304664612
19,,,,0.7535030841827393
19,,,,0.7536319494247437
19,,,,0.7542639374732971
19,,,,0.7552056312561035
19,,,,0.754248321056366
19,,,,0.7545034289360046
19,,,,0.7547135949134827
19,,,,0.7546300888061523
19,,,,0.7543221712112427
19,,,,0.7569003105163574
19,,,,0.7553417682647705
19,,,,0.7540791034698486
19,,,,0.7545770406723022
19,,,,0.7531651854515076
19,,,,0.7533230185508728
19,,,,0.7532376646995544
19,,,,0.7546402812004089
19,,,,0.75384920835495
19,,,,0.7562645673751831
19,,,,0.7549840807914734
19,,,,0.7552427649497986
19,,,,0.7549071311950684
19,,,,0.7557975649833679
19,,,,0.7559531331062317
19,,,,0.7562423944473267
19,,,,0.7555728554725647
19,,,,0.7563047409057617
19,,,,0.7552684545516968
19,,,,0.7558561563491821
19,,,,0.7545310854911804
19,,,,0.7535657286643982
19,,,,0.7543413639068604
19,,,,0.7539284229278564
19,,,,0.7544841766357422
19,,,,0.7549522519111633
19,,,,0.7544127106666565
19,,,,0.7541686296463013
19,,,,0.7542781233787537
19,,,,0.7537171244621277
19,,,,0.7568334937095642
19,,,,0.7560930252075195
19,,,,0.7540668845176697
19,,,,0.7554391026496887
19,,,,0.7547717094421387
19,,,,0.7546701431274414
19,,,,0.755589485168457
19,,,,0.755583643913269
19,,,,0.755154013633728
19,,,,0.7545336484909058
19,,,,0.7558456063270569
19,,,,0.7542068362236023
19,,,,0.7564306855201721
19,,,,0.7548570036888123
19,,,,0.7546182870864868
19,,,,0.7556308507919312
19,,,,0.7546473741531372
19,,,,0.7550044059753418
19,,,,0.7553490996360779
19,,,,0.7553168535232544
19,,,,0.7556484341621399
19,,,,0.7542185187339783
19,,,,0.7544048428535461
19,,,,0.7551979422569275
19,,,,0.7531226277351379
19,,,,0.7544189095497131
19,,,,0.7537888884544373
19,,,,0.7535963654518127
19,,,,0.7538192272186279
19,,,,0.7543190717697144
19,,,,0.754440426826477
19,,,,0.7545515298843384
19,,,,0.7533696293830872
19,,,,0.7542113065719604
19,,,,0.7551704049110413
19,,,,0.7554721832275391
19,,,,0.7561294436454773
19,,,,0.7551417946815491
19,,,,0.7554295659065247
19,,,,0.7556337714195251
19,,,,0.7559553980827332
19,,,,0.7560109496116638
19,,,,0.7565921545028687
19,,,,0.7567206025123596
19,,,,0.7557032704353333
19,,,,0.755146324634552
19,,,,0.7552517652511597
19,,,,0.7547127604484558
19,,,,0.7548735737800598
19,,,,0.7547619938850403
19,,,,0.7556594014167786
19,,,,0.753771185874939
19,,,,0.7536433339118958
19,,,,0.7538489699363708
19,,,,0.7537485361099243
19,,,,0.7546719908714294
19,,,,0.754406750202179
19,,,,0.7552773952484131
19,,,,0.7556021809577942
19,,,,0.7552789449691772
19,,,,0.7543524503707886
19,,,,0.754550576210022
19,,,,0.7542676329612732
19,,,,0.7551791667938232
19,,,,0.7553958892822266
19,,,,0.7555985450744629
19,,,,0.7552618980407715
19,,,,0.7542881965637207
19,,,,0.7552762627601624
19,,,,0.7547086477279663
19,,,,0.7542969584465027
19,,,,0.7557944655418396
19,,,,0.7557097673416138
19,,,,0.7542528510093689
19,,,,0.7544375061988831
19,,,,0.7548739314079285
19,,,,0.7551764249801636
19,,,,0.7546833157539368
19,,,,0.7546678781509399
19,,,,0.7541773915290833
19,,,,0.7541963458061218
19,,,,0.7554597854614258
19,,,,0.7548630833625793
19,,,,0.7548795342445374
19,,,,0.7552957534790039
19,,,,0.7554389834403992
19,,,,0.7546373605728149
19,,,,0.754565954208374
19,,,,0.7556033730506897
19,,,,0.7552281618118286
19,,,,0.7554657459259033
19,,,,0.7555888891220093
19,,,,0.7552099823951721
19,,,,0.7548438906669617
19,,,,0.7539939880371094
19,,,,0.7542831897735596
19,,,,0.7542796730995178
19,,,,0.7545804381370544
19,,,,0.7547562122344971
19,,,,0.7545116543769836
19,,,,0.754914402961731
19,,,,0.7548351287841797
19,,,,0.7550635933876038
19,,,,0.7551333904266357
19,,,,0.7552042603492737
19,,,,0.7546883225440979
19,,,,0.7540003061294556
19,,,,0.7541524171829224
19,,,,0.7540659308433533
19,,,,0.7538847923278809
19,,,,0.7544763088226318
19,,,,0.7555050849914551
19,,,,0.7541986107826233
19,,,,0.7543191313743591
19,,,,0.7548322677612305
19,,,,0.7534500956535339
19,,,,0.7552210092544556
19,,,,0.7530634999275208
19,,,,0.7533406019210815
19,,,,0.7538586854934692
19,,,,0.7540613412857056
19,,,,0.754156231880188
19,,,,0.7534853219985962
19,,,,0.7552481293678284
19,,,,0.7539656758308411
19,,,,0.756019115447998
19,,,,0.755160927772522
19,,,,0.755486011505127
19,,,,0.7564548850059509
19,,,,0.7558069825172424
19,,,,0.7564986944198608
19,,,,0.7557324767112732
19,,,,0.7560681700706482
19,,,,0.7562444806098938
19,,,,0.754554808139801
19,,,,0.7560140490531921
19,,,,0.7553412318229675
19,,,,0.7556102871894836
19,,,,0.755163311958313
19,,,,0.7553104162216187
19,,,,0.7560990452766418
19,,,,0.755535364151001
19,,,,0.7557432651519775
19,,,,0.755681574344635
19,,,,0.756028413772583
19,,,,0.7564991116523743
19,,,,0.7550134062767029
19,,,,0.7564640641212463
19,,,,0.7561813592910767
19,,,,0.7549322843551636
19,,,,0.7552478909492493
19,,,,0.7551283836364746
19,,,,0.7550565600395203
19,,,,0.7554590702056885
19,,,,0.7551519870758057
19,,,,0.7546470165252686
19,,,,0.7543165683746338
19,,,,0.7551146745681763
19,,,,0.7546274662017822
19,,,,0.7552165389060974
19,,,,0.7545648217201233
19,,,,0.7550280094146729
19,,,,0.7559282183647156
19,,,,0.7569414973258972
19,,,,0.7551892995834351
19,,,,0.7549903988838196
19,,,,0.75505530834198
19,,,,0.7547158598899841
19,,,,0.7551640272140503
19,,,,0.7549344301223755
19,,,,0.7545620203018188
19,,,,0.7552505135536194
19,,,,0.7549030184745789
19,,,,0.754054069519043
19,,,,0.755180299282074
19,,,,0.7554254531860352
19,,,,0.7543407678604126
19,,,,0.7544615864753723
19,,,,0.7536633610725403
19,,,,0.7559605836868286
19,,,,0.7544746398925781
19,,,,0.7560786604881287
19,,,,0.7552472949028015
19,,,,0.755165696144104
19,,,,0.7541083097457886
19,,,,0.7550867795944214
19,,,,0.7539224028587341
19,,,,0.7541691064834595
19,,,,0.7546576261520386
19,,,,0.7556066513061523
19,,,,0.7556224465370178
19,,,,0.7551822662353516
19,,,,0.7564757466316223
19,,,,0.7561677098274231
19,,,,0.755944013595581
19,,,,0.7566764950752258
19,,,,0.7545356750488281
19,,,,0.7557475566864014
19,,,,0.7550555467605591
19,,,,0.7546396255493164
19,,,,0.7549716830253601
19,,,,0.7552769184112549
19,,,,0.7550214529037476
19,,,,0.7554835677146912
19,,,,0.7555463910102844
19,,,,0.7555536031723022
19,,,,0.7555571794509888
19,,,,0.7541726231575012
19,,,,0.7547155022621155
19,,,,0.7551157474517822
19,,,,0.7540077567100525
19,,,,0.7538509964942932
19,,,,0.7542495131492615
19,,,,0.7540867328643799
19,,,,0.7545858025550842
19,,,,0.7556780576705933
19,,,,0.753868818283081
19,,,,0.7546850442886353
19,,,,0.7555925250053406
19,,,,0.7553730607032776
19,,,,0.7547398805618286
19,,,,0.7546275854110718
19,,,,0.7557206749916077
19,,,,0.7551814317703247
19,,,,0.7544158697128296
19,,,,0.7548490166664124
19,,,,0.7553214430809021
19,,,,0.7558813691139221
19,,,,0.7553123235702515
19,,,,0.7551565170288086
19,,,,0.7552868127822876
19,,,,0.7540774345397949
19,,,,0.7554455399513245
19,,,,0.7536285519599915
19,,,,0.7545233368873596
19,,,,0.7536293268203735
19,,,,0.7545963525772095
19,,,,0.7552563548088074
19,,,,0.7542171478271484
19,,,,0.7537140846252441
19,,,,0.7544678449630737
19,,,,0.7542635798454285
19,,,,0.7540416121482849
19,,,,0.7545516490936279
19,,,,0.753720223903656
19,,,,0.7547195553779602
19,,,,0.7530462145805359
19,,,,0.7561789155006409
19,,,,0.7556501030921936
19,,,,0.7555907964706421
19,,,,0.7554753422737122
19,,,,0.7548614144325256
19,,,,0.7546815276145935
19,,,,0.755953848361969
19,,,,0.7554650902748108
19,,,,0.7558326721191406
19,,,,0.7560122609138489
19,,,,0.756645679473877
19,,,,0.7559689879417419
19,,,,0.7551364302635193
19,,,,0.7551611661911011
19,,,,0.7550223469734192
19,,,,0.7536607384681702
19,,,,0.7545264959335327
19,,,,0.7542522549629211
19,,,,0.7556882500648499
19,,,,0.7532593607902527
19,,,,0.7544901371002197
19,,,,0.7538237571716309
19,,,,0.7548003196716309
19,,,,0.7533268332481384
19,,,,0.7537614107131958
19,,,,0.7552540302276611
19,,,,0.753419816493988
19,,,,0.7544256448745728
19,,,,0.7550747990608215
19,,,,0.7542116641998291
19,,,,0.7539946436882019
19,,,,0.7539739608764648
19,,,,0.7559459805488586
19,,,,0.7555484175682068
19,,,,0.7552012205123901
19,,,,0.7557850480079651
19,,,,0.7548515796661377
19,,,,0.7554833889007568
19,,,,0.7553200721740723
19,,,,0.7548226714134216
19,,,,0.7551562190055847
19,,,,0.7547094821929932
19,,,,0.7556031346321106
19,,,,0.7546873688697815
19,,,,0.7546616196632385
19,,,,0.7547839283943176
19,,,,0.7541409134864807
19,,,,0.7551457285881042
19,,,,0.7550144791603088
19,,,,0.7548455595970154
19,,,,0.7543935775756836
19,,,,0.7553945779800415
19,,,,0.755685567855835
19,,,,0.7545792460441589
19,,,,0.755064845085144
19,,,,0.7546612620353699
19,,,,0.7536875605583191
19,,,,0.754578709602356
19,,,,0.7543289065361023
19,,,,0.7542960047721863
19,,,,0.7542718052864075
19,,,,0.7548365592956543
19,,,,0.7547012567520142
19,,,,0.7548530697822571
19,,,,0.7546919584274292
19,,,,0.7533591389656067
19,,,,0.754612147808075
19,,,,0.753749430179596
19,,,,0.7545190453529358
19,,,,0.7544732689857483
19,,,,0.7546424269676208
19,,,,0.753848671913147
19,,,,0.7562416791915894
19,,,,0.7550615072250366
19,,,,0.7551413178443909
19,,,,0.7548791766166687
19,,,,0.7550084590911865
19,,,,0.7552782893180847
19,,,,0.7533504962921143
19,,,,0.7574711441993713
19,,,,0.7552374601364136
19,,,,0.755520224571228
19,,,,0.7565144896507263
19,,,,0.7555972337722778
19,,,,0.7549905180931091
19,,,,0.7550666928291321
19,,,,0.7559167742729187
19,,,,0.7555184960365295
19,,,,0.7548794150352478
19,,,,0.7533040046691895
19,,,,0.7539738416671753
19,,,,0.7541453838348389
19,,,,0.7543593645095825
19,,,,0.7551653385162354
19,,,,0.7541170120239258
19,,,,0.7547600269317627
19,,,,0.7535130381584167
19,,,,0.7550986409187317
19,,,,0.7533115744590759
19,,,,0.7544803619384766
19,,,,0.7562216520309448
19,,,,0.7532994747161865
19,,,,0.7537655830383301
19,,,,0.7532785534858704
19,,,,0.7544960379600525
19,,,,0.7535054087638855
19,,,,0.7543526291847229
19,,,,0.7542824745178223
19,,,,0.7542477250099182
19,,,,0.7544470429420471
19,,,,0.7540451288223267
19,,,,0.755307674407959
19,,,,0.7534189820289612
19,,,,0.7551071643829346
19,,,,0.7545263171195984
19,,,,0.755341649055481
19,,,,0.754950225353241
19,,,,0.7548606991767883
19,,,,0.754693329334259
19,,,,0.7560386061668396
19,,,,0.7563701868057251
19,,,,0.7548432946205139
19,,,,0.7537901401519775
19,,,,0.7537468671798706
19,,,,0.7533136010169983
19,,,,0.7533372044563293
19,,,,0.754224956035614
19,,,,0.752623975276947
19,,,,0.7538550496101379
19,,,,0.7544183731079102
19,,,,0.7545256018638611
19,,,,0.7544534206390381
19,,,,0.7542858123779297
19,,,,0.7542877197265625
19,,,,0.7539751529693604
19,,,,0.7537887692451477
19,,,,0.7561808228492737
19,,,,0.7566078901290894
19,,,,0.7564634680747986
19,,,,0.7536435127258301
19,,,,0.7563194036483765
19,,,,0.7554010152816772
19,,,,0.7556375861167908
19,,,,0.7561206221580505
19,,,,0.756116509437561
19,,,,0.7564468383789062
19,,,,0.7560476064682007
19,,,,0.7573079466819763
19,,,,0.7549058794975281
19,,,,0.7551765441894531
19,,,,0.7536402940750122
19,,,,0.7538580894470215
19,,,,0.7543871998786926
19,,,,0.7542349100112915
19,,,,0.7549649477005005
19,,,,0.7542884349822998
19,,,,0.7544575929641724
19,,,,0.753282904624939
19,,,,0.7553304433822632
19,,,,0.7550784945487976
